"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:7hADNKBDHS8MblpUzLebLf","Hoyna Hoyna (From ""Gang Leader"")","spotify:artist:4zCH9qm4R2DADamUHMCa6O, spotify:artist:29cBzYwqCZF4fjCisS8UvU","Anirudh Ravichander, Inno Genga","spotify:album:2aHSx4B2TQtrnPYsEzSSRt","Hoyna Hoyna (From ""Gang Leader"")","spotify:artist:4zCH9qm4R2DADamUHMCa6O","Anirudh Ravichander","2019-08-16","https://i.scdn.co/image/ab67616d0000b2732e5ce626d02c4cf5cdddbb93","1","1","271937","https://p.scdn.co/mp3-preview/237922042587b015aeae3746b2f9846d1376090b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","INS171902739","","2022-05-14T03:59:14Z"
"spotify:track:3j9DrRebdWK1jkpOw9FZUy","Samajavaragamana","spotify:artist:7qjJw7ZM2ekDSahLXPjIlN","Sid Sriram","spotify:album:3Z6fqZ8KtrWQmEfK0ZWwPp","Ala Vaikunthapurramuloo","spotify:artist:2FgHPfRprDaylrSRVf1UlN","Thaman S","2019-09-28","https://i.scdn.co/image/ab67616d0000b2736f3d477e1f31b354c5de3d56","1","1","219818","https://p.scdn.co/mp3-preview/eb60e587190d85a7acbe539ea30a51484bf63e2a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","INA091916623","","2022-05-14T03:55:25Z"
"spotify:track:15tihU7QrnhaBvE7hXGDwa","Maate Vinadhuga","spotify:artist:7qjJw7ZM2ekDSahLXPjIlN","Sid Sriram","spotify:album:287bcBsBqqod9rNEsITpJN","Taxiwaala","spotify:artist:3Q80PCEUBCiRhLSWdQApNt","Jakes Bejoy","2018-10-26","https://i.scdn.co/image/ab67616d0000b273b25186ce963e3c84b513f33d","1","1","296220","https://p.scdn.co/mp3-preview/d0d69094551390aab9d7db710dca3df01c3747c3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","INA091816090","","2022-05-14T03:53:33Z"
"spotify:track:3MXTLAouHSztOxoOSOnbb9","Pillaa Raa","spotify:artist:6LWyVEIBnx7MoRBhQxu9om","Anurag Kulkarni","spotify:album:10pn3qTksy0ii0qXogOm0s","Top Singer's Playlist","spotify:artist:7qjJw7ZM2ekDSahLXPjIlN, spotify:artist:6LWyVEIBnx7MoRBhQxu9om, spotify:artist:4IKVDbCSBTxBeAsMKjAuTs","Sid Sriram, Anurag Kulkarni, Armaan Malik","2021-03-07","https://i.scdn.co/image/ab67616d0000b273b9134277837182682d1e39e9","1","5","237568","","false","0","INM5B1801973","","2022-05-14T03:49:34Z"
"spotify:track:3rjQDHgHUGnuJ5ZUaNFNbx","Adiga Adiga","spotify:artist:7qjJw7ZM2ekDSahLXPjIlN","Sid Sriram","spotify:album:10pn3qTksy0ii0qXogOm0s","Top Singer's Playlist","spotify:artist:7qjJw7ZM2ekDSahLXPjIlN, spotify:artist:6LWyVEIBnx7MoRBhQxu9om, spotify:artist:4IKVDbCSBTxBeAsMKjAuTs","Sid Sriram, Anurag Kulkarni, Armaan Malik","2021-03-07","https://i.scdn.co/image/ab67616d0000b273b9134277837182682d1e39e9","1","6","212232","","false","0","INM5B1701464","","2022-05-14T03:46:15Z"
"spotify:track:0xNiDPK4YdZ51ALxSid0QV","Oosupodu","spotify:artist:26R3WRFIf6FbbNAQuMIjkN","Hemachandra Vedala","spotify:album:2OPvJhDyy9YvHJT3xt7Zwh","Fidaa","spotify:artist:6riFF3Iw8FPGnfzPcIVDmr","Shakthikanth Karthick","2017-06-30","https://i.scdn.co/image/ab67616d0000b273b86bd3f91106fe04bc03d32b","1","4","273181","https://p.scdn.co/mp3-preview/65f86a84f22b6e2e7a55192868628853ccbe7b11?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","INA091715507","","2022-05-14T03:44:59Z"
"spotify:track:3pndPhlQWjuSoXhcIIdBjv","What They Want","spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS","Russ","spotify:album:0lUL92det7mZ4DaHYmiUEC","There's Really A Wolf","spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS","Russ","2017-05-05","https://i.scdn.co/image/ab67616d0000b273cb045e684adce8d49ada4045","1","11","165853","https://p.scdn.co/mp3-preview/25f6ad05a44d673044266ce55cc48c9d1f154a3b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","USSM11606200","","2022-05-14T02:30:28Z"
"spotify:track:7MJQ9Nfxzh8LPZ9e9u68Fq","Lose Yourself","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","spotify:album:3CjuTytLZz3G9znXt2rJgU","SHADYXV","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-11-24","https://i.scdn.co/image/ab67616d0000b2733f66b5b49ccea004a5ef0db2","2","3","320626","","true","74","USIR10211559","","2022-05-14T01:44:56Z"
"spotify:track:0SiywuOBRcynK0uKGWdCnn","Bad Romance","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","spotify:album:6rePArBMb5nLWEaY9aQqL4","The Fame Monster (Deluxe Edition)","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","2009-11-05","https://i.scdn.co/image/ab67616d0000b2735c9890c0456a3719eeecd8aa","1","1","294573","","true","84","USUM70918596","","2022-05-14T01:36:01Z"
"spotify:track:2DgdHcjWmO3qd50RzuBLgZ","House of Memories","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","spotify:album:6twKQ0EsUJHVlAr6XBylrj","Death of a Bachelor","spotify:artist:20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco","2016-01-15","https://i.scdn.co/image/ab67616d0000b27323152d9337d6c57b116ed13a","1","10","208706","https://p.scdn.co/mp3-preview/5778331aff3415157ed51d5f95c0006fecdbaaaf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USAT21503701","","2022-05-12T12:44:59Z"
"spotify:track:5xS9R5yNeVsB9shSR60eX3","If I Lose Myself","spotify:artist:5Pwc4xIPtQLFEnJriah9YJ","OneRepublic","spotify:album:20lOt6G8MHv8ZO7ViOmiP7","Native","spotify:artist:5Pwc4xIPtQLFEnJriah9YJ","OneRepublic","2013-01-01","https://i.scdn.co/image/ab67616d0000b2739e2f95ae77cf436017ada9cb","1","2","241653","","false","62","USUM71215640","","2022-05-12T12:12:56Z"
"spotify:track:5sAYqcQTEQbTbxdcqI4b8v","Jungle","spotify:artist:1A96iePIMNFBjLrjXEl718","Emma Louise","spotify:album:53QfQ7ykD9nVoTaCvsdVi8","Vs Head Vs Heart","spotify:artist:1A96iePIMNFBjLrjXEl718","Emma Louise","2013-03-22","https://i.scdn.co/image/ab67616d0000b2738241aa716e10ace45d7bed87","1","8","202907","","false","2","AUM221100014","","2022-05-10T12:50:54Z"
"spotify:track:4EaMZn4x2X5clbMg98Jmb6","Your Love Is My Drug 8 Bit (Piano Version)","spotify:artist:71QYROrDgJKNLtD4QDoq4i","just valery","spotify:album:0WZBhAoClDdbbisQlZEsfU","Your Love Is My Drug 8 Bit (Piano Version)","spotify:artist:71QYROrDgJKNLtD4QDoq4i","just valery","2021-09-30","https://i.scdn.co/image/ab67616d0000b27387cea34af42624515768d86e","1","1","122005","","false","0","QZ93L2130616","","2022-05-08T16:39:52Z"
"spotify:track:5q35GiekvBr6oAsCsW8YlR","Animals","spotify:artist:60d24wfXkVzDSfLS6hyCjZ","Martin Garrix","spotify:album:7fpZa9Pcyl1Yh8tlTYaAVT","Animals","spotify:artist:60d24wfXkVzDSfLS6hyCjZ","Martin Garrix","2013-06-17","https://i.scdn.co/image/ab67616d0000b273b2df6a93625a1f890dd4de5f","1","1","303040","","true","1","NLZ541300467","","2022-05-06T23:36:00Z"
"spotify:track:4hQV6EELjoVXgK9FPp2Bem","Myself","spotify:artist:5It3hOrTiQf7UkEPXbAL3q","A.P.","spotify:album:3b0HqqnZbAjxCAeSClbuur","Myself","spotify:artist:5It3hOrTiQf7UkEPXbAL3q","A.P.","2018-07-09","https://i.scdn.co/image/ab67616d0000b2737e1b683f37bbfda64df29135","1","1","148768","https://p.scdn.co/mp3-preview/a39e22a27604ecbdea41e9ae53ebc740891697be?cid=9950ac751e34487dbbe027c4fd7f8e99","true","33","QZDA61830492","","2022-05-06T23:15:29Z"
"spotify:track:2gQPv5jvVPqU2a9HhMNO1v","Toxic","spotify:artist:1Cd373x8qzC7SNUg5IToqp","BoyWithUke","spotify:album:4cmu24lnj0NI8lHG6vra6h","Toxic","spotify:artist:1Cd373x8qzC7SNUg5IToqp","BoyWithUke","2021-10-29","https://i.scdn.co/image/ab67616d0000b27382a18aa0d3374049c6b78f6a","1","1","168020","","false","74","TCAFS2101442","","2022-05-06T23:02:01Z"
"spotify:track:2hhFpD32iXUd4GaCu6T4wn","Everyday Normal Guy 2","spotify:artist:0ru4hXR4RJY1mikvbQKgWa","Jon Lajoie","spotify:album:2l6mZS1RQM7PQAEeaCR3Um","You Want Some of This?","spotify:artist:0ru4hXR4RJY1mikvbQKgWa","Jon Lajoie","2009-03-18","https://i.scdn.co/image/ab67616d0000b273ec0a9eea5aa9110401cebaf4","1","9","195693","https://p.scdn.co/mp3-preview/f81d737dc34409653a189478eedc09138b0a62e8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","74","USTC80923248","","2022-05-06T22:24:08Z"
"spotify:track:3kpYJjvM8Ja6btr5hEJLWc","Venom - Music From The Motion Picture","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","spotify:album:25zSh5FAL8kUh8z7ivwBH6","Venom (Music From The Motion Picture)","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","2018-09-21","https://i.scdn.co/image/ab67616d0000b2731b95097dd6e47dfb02b315c8","1","1","269573","","true","73","USUM71813345","","2022-05-06T19:02:39Z"
"spotify:track:1BSMpVGWs3v5BZKnAQziAc","Light Switch","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Charlie Puth","spotify:album:6PBwTu4IgZMQNTKtrgxzZQ","Light Switch","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Charlie Puth","2022-01-20","https://i.scdn.co/image/ab67616d0000b27375d950842ab17159f0bb9479","1","1","185680","","false","10","USAT22107359","","2022-05-06T09:12:04Z"
"spotify:track:6ChnGkBwnq2HUJD24YhMhW","Living Life, In The Night","spotify:artist:3RbuVoer2pZlqAXI73ElhX, spotify:artist:0U7ti3mwGrBNlKNE4YlbfT","Cheriimoya, Sierra Kidd","spotify:album:1YgzO5Y6YxzXoHN2yCZIpD","Living Life, In The Night","spotify:artist:3RbuVoer2pZlqAXI73ElhX, spotify:artist:0U7ti3mwGrBNlKNE4YlbfT","Cheriimoya, Sierra Kidd","2018-10-14","https://i.scdn.co/image/ab67616d0000b2739ab83293dcd6f3406875ca7f","1","1","122517","","true","2","DELJ81813146","","2022-04-26T20:47:06Z"
"spotify:track:1GVENedXn5WboFUZBBXRp9","Can't Hold Us - SFG Remix","spotify:artist:26C6J91fckieX4rrQ9vMt2","D-Sane","spotify:album:50P9aEzEfp77e6BBYzc7gy","Can't Hold Us (SFG Remix)","spotify:artist:26C6J91fckieX4rrQ9vMt2","D-Sane","2013-08-09","https://i.scdn.co/image/ab67616d0000b273d6026d4b4dd6b57d38471d43","1","1","337279","https://p.scdn.co/mp3-preview/9d3ccf476193cc11af34a98950305e6a1ee0b5e0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","QMQ261200408","","2022-04-26T19:58:39Z"
"spotify:track:1rNwUMlrGFUMn5LaYy71Gq","Que Rica (Tocame)","spotify:artist:0TnOYISbd1XYRBk9myaseg, spotify:artist:15jrieCvf3EklAScnD9kKl, spotify:artist:09M87xFMTKdsWJxpEWaiat","Pitbull, Sak Noel, Salvi","spotify:album:2AW6HCRfGox94vO7GMQSLD","Que Rica (Tocame)","spotify:artist:0TnOYISbd1XYRBk9myaseg, spotify:artist:15jrieCvf3EklAScnD9kKl, spotify:artist:09M87xFMTKdsWJxpEWaiat","Pitbull, Sak Noel, Salvi","2020-11-13","https://i.scdn.co/image/ab67616d0000b2738a11785f7485f8acb177c996","1","1","157500","https://p.scdn.co/mp3-preview/b6b3d01730d595ca1ce0f418a2d06e09d78919ae?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","USZ4V2000478","","2022-04-17T07:49:47Z"
"spotify:track:2WNkeWfXnpCbYtTG1ko0C3","Sirivennela","spotify:artist:0WiZi3Q419nMpAQEqfBCbk, spotify:artist:6LWyVEIBnx7MoRBhQxu9om","Mickey J. Meyer, Anurag Kulkarni","spotify:album:1GfJGg83IGM5TQz400PF3P","Shyam Singha Roy - Telugu","spotify:artist:0WiZi3Q419nMpAQEqfBCbk","Mickey J. Meyer","2022-01-13","https://i.scdn.co/image/ab67616d0000b273101f7265673d40774212dfea","1","3","253595","https://p.scdn.co/mp3-preview/af481ab83ca885b4de3c9fcd89675919f0e770ec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","INH102105312","","2022-04-15T12:00:37Z"
"spotify:track:78PoXHAbXHvOx0HMaa1a8z","I Wanna Fly","spotify:artist:2OrTfOi3k8VMFLuvC527bB, spotify:artist:1plObTufEAfeL1hk8Qz24v, spotify:artist:7zFBW2JxM4bgTTKxCRcS8Q","L. V. Revanth, Sanjith Hegde, Hiphop Tamizha","spotify:album:3i0yyqAxnVUW0XWitqUiG8","Krishnarjuna Yudham","spotify:artist:7zFBW2JxM4bgTTKxCRcS8Q","Hiphop Tamizha","2018-03-26","https://i.scdn.co/image/ab67616d0000b2737a84f8e1ac919d01286983c6","1","3","238538","https://p.scdn.co/mp3-preview/9daec5b3e9db1e16e1d90c9840a8e4cec27b4cc4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","INS181800405","","2022-04-07T02:18:28Z"
"spotify:track:22egKzJ43GrARC1rChCP1C","Zara Zara","spotify:artist:6dk4snfeN31dQDbb03Wmmr","Omkar Singh","spotify:album:52Y9NmQ3WyQ2BgN9ll69gU","Zara Zara","spotify:artist:6dk4snfeN31dQDbb03Wmmr","Omkar Singh","2021-01-19","https://i.scdn.co/image/ab67616d0000b2735258aa155ad7ce66dd1dfce6","1","1","237408","","false","0","QZFZ22111679","","2022-04-04T04:11:08Z"
"spotify:track:5uaIbU3oHHcSOK6WFNK5nj","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","","spotify:album:3UhZwBv1QvSLG1OFQXx930","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","0000","","1","13","0","","false","0","","","2022-04-04T04:07:44Z"
"spotify:track:2DDOQBKGmkv7bPoYF1bELz","Ninnila","spotify:artist:4IKVDbCSBTxBeAsMKjAuTs, spotify:artist:2FgHPfRprDaylrSRVf1UlN","Armaan Malik, Thaman S","spotify:album:2wRphkgnlcGKkJIjZpxNvb","Tholi Prema","spotify:artist:2FgHPfRprDaylrSRVf1UlN","Thaman S","2018-01-16","https://i.scdn.co/image/ab67616d0000b273dc3c4874fca4c0246bbbdb0e","1","1","234883","https://p.scdn.co/mp3-preview/a2836bc4fe2982baab96d2a3e4eca5c2d2412b21?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","INA091715663","","2022-04-04T03:51:59Z"
"spotify:track:09OgnqJcTVQXiWTjgrkMIz","Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")","spotify:artist:1wRPtKGflJrBx9BmLsSwlU, spotify:artist:4YRxDV8wJFPHPTeXepOstw","Pritam, Arijit Singh","spotify:album:5XfOSDomcrv4lDvlrxknlt","Ae Dil Hai Mushkil (Original Motion Picture Soundtrack)","spotify:artist:1wRPtKGflJrBx9BmLsSwlU","Pritam","2016-10-26","https://i.scdn.co/image/ab67616d0000b2734a00b4392365a753c201bd75","1","1","269032","https://p.scdn.co/mp3-preview/3d71886b5707bb5d7d87303a37077d423e0ab8b9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","INS171602089","","2022-04-04T03:50:21Z"
"spotify:track:4xWBa63JWfBQ9P7yReHtps","Channa Mereya (From ""Ae Dil Hai Mushkil"")","spotify:artist:1wRPtKGflJrBx9BmLsSwlU, spotify:artist:4YRxDV8wJFPHPTeXepOstw","Pritam, Arijit Singh","spotify:album:5XfOSDomcrv4lDvlrxknlt","Ae Dil Hai Mushkil (Original Motion Picture Soundtrack)","spotify:artist:1wRPtKGflJrBx9BmLsSwlU","Pritam","2016-10-26","https://i.scdn.co/image/ab67616d0000b2734a00b4392365a753c201bd75","1","3","289333","https://p.scdn.co/mp3-preview/e4d6fccaabd120bdf046856af0c837ba2a1b096e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","INS171602370","","2022-04-04T03:36:26Z"
"spotify:track:1VYMsDdZ3toHtlZxAGS95n","Kohinoor","spotify:artist:4Ai0pGz6GhQavjzaRhPTvz","DIVINE","spotify:album:0XDtCjokUgSrL527Ftk0xE","Kohinoor","spotify:artist:4Ai0pGz6GhQavjzaRhPTvz","DIVINE","2019-10-09","https://i.scdn.co/image/ab67616d0000b2736bdfb9d75d9589e68ffc4075","1","1","198857","","false","55","INUM71900039","","2022-04-01T02:35:37Z"
"spotify:track:7MiLyuuwWcqVNEtM1719YF","Baby Stop","spotify:artist:5WVamdtknhgIej7sXsIBfU","BB Music","spotify:album:46LYT3tO0Ax47kKDfUAwYy","Baby Stop","spotify:artist:5WVamdtknhgIej7sXsIBfU","BB Music","2022-01-31","https://i.scdn.co/image/ab67616d0000b27315e6e959e3d4dc44743f8cdb","1","1","33697","","false","0","NLRD52072432","","2022-03-30T03:17:48Z"
"spotify:track:6qqdFWe7C4LsBjWbXQdsHA","Dark Paradise","spotify:artist:00FQb4jTyendYWaN8pK0wa","Lana Del Rey","spotify:album:5VoeRuTrGhTbKelUfwymwu","Born To Die - The Paradise Edition","spotify:artist:00FQb4jTyendYWaN8pK0wa","Lana Del Rey","2012-01-01","https://i.scdn.co/image/ab67616d0000b273ebc8cfac8b586bc475b04918","1","7","243187","","false","74","GBUM71111561","","2022-03-30T03:16:00Z"
"spotify:track:0JP9xo3adEtGSdUEISiszL","Moonlight","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","spotify:album:2Ti79nwTsont5ZHfdxIzAm","?","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","2018-03-16","https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c","1","3","135090","","true","84","USUG11800209","","2022-03-28T04:25:04Z"
"spotify:track:4P0r0yO7HNPvOra7BHGixH","Money Rain - Phonk Remix","spotify:artist:1iuGd0kNu2eqLwP9DFGCNY, spotify:artist:3kXvE7gEBfGkwDaknMngF7","VTORNIK, Phonk","spotify:album:0z3SFl34YWiKMXwsTNPdVp","Money Rain (Phonk Remix)","spotify:artist:1iuGd0kNu2eqLwP9DFGCNY, spotify:artist:3kXvE7gEBfGkwDaknMngF7","VTORNIK, Phonk","2021-06-14","https://i.scdn.co/image/ab67616d0000b2730cffcb3e6efe7b82200366cd","1","1","150941","https://p.scdn.co/mp3-preview/6b1065654500b0269fbfac765f0ce2a5d3694d73?cid=9950ac751e34487dbbe027c4fd7f8e99","true","73","FRX202155076","","2022-03-28T03:50:53Z"
"spotify:track:0YJVp8yhodcf8Oa2t6kDNg","Middle Of The Night (Violin)","spotify:artist:4WC54JUV6ewZOuz8Cl2Cym","Joel Sunny","spotify:album:7KG5XqdcnKFLmiLnYHPgTz","Middle Of The Night (Violin)","spotify:artist:4WC54JUV6ewZOuz8Cl2Cym","Joel Sunny","2022-02-24","https://i.scdn.co/image/ab67616d0000b273a889f6219a3735624081d60c","1","1","182909","","false","0","QZDA72237639","","2022-03-25T18:19:31Z"
"spotify:track:7L2D6W7e8mn0zf8cH78Ch4","Sirivennela","spotify:artist:6LWyVEIBnx7MoRBhQxu9om, spotify:artist:0WiZi3Q419nMpAQEqfBCbk","Anurag Kulkarni, Mickey J. Meyer","spotify:album:7EvKnbGkPEa6eNqUBpErN4","Sirivennela - Shyam Singha Roy - Telugu","spotify:artist:6LWyVEIBnx7MoRBhQxu9om, spotify:artist:0WiZi3Q419nMpAQEqfBCbk, spotify:artist:6AgipdEVghvFGPxilhdrBO","Anurag Kulkarni, Mickey J. Meyer, Sirivennela Seetharama Sastry","2021-12-07","https://i.scdn.co/image/ab67616d0000b273463410f6597db5e9f484c399","1","1","253595","https://p.scdn.co/mp3-preview/af481ab83ca885b4de3c9fcd89675919f0e770ec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","INH102105312","","2022-03-22T15:06:01Z"
"spotify:track:5cjVsWqIkBQC7acTRhL0RO","Kamariya","spotify:artist:1BYjhAClGpBTLZfics0VRZ, spotify:artist:30wJusyU4fVHzMW3m8Zodc, spotify:artist:48RCl7AbbfhC60EN8a80Op, spotify:artist:0NErdIJtuKBjtxKmlqaWdj","Aastha Gill, Sachin Sanghvi, Jigar Saraiya, Divya Kumar","spotify:album:2Z1LgolP3fqxEJ89MS7n9C","Stree","spotify:artist:1mBydYMVBECdDmMfE2sEUO","Sachin-Jigar","2018-08-22","https://i.scdn.co/image/ab67616d0000b273757e3e10c59c6e71affce6d6","1","2","187982","https://p.scdn.co/mp3-preview/0e1b5ade2e813bbd74f10277ece4cc65d946a08f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","INS181801821","","2022-03-21T17:30:34Z"
"spotify:track:0WSa1sucoNRcEeULlZVQXj","Can You Feel My Heart","spotify:artist:1Ffb6ejR6Fe5IamqA5oRUF","Bring Me The Horizon","spotify:album:6IYPmM3xsOPL2XPSvf1ZAz","Sempiternal (Expanded Edition)","spotify:artist:1Ffb6ejR6Fe5IamqA5oRUF","Bring Me The Horizon","2013-04-01","https://i.scdn.co/image/ab67616d0000b27360cf7c8dd93815ccd6cb4830","1","1","228146","https://p.scdn.co/mp3-preview/fbc31af715ba4d39e569820f59210a2480f8ada3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","GBARL1202415","","2022-03-20T15:05:35Z"
"spotify:track:2Q12MIYCrtEvsMcerAQcpl","kahin Tu Vo Nahi","spotify:artist:5sV77jxtyVSidkgXCKAftv","Vinay Singh","spotify:album:4YRW4p33UvHhJpmHjEPwod","kahin Tu Vo Nahi","spotify:artist:5sV77jxtyVSidkgXCKAftv","Vinay Singh","2021-11-27","https://i.scdn.co/image/ab67616d0000b273d7d0be063b8001c80b071e00","1","1","158909","https://p.scdn.co/mp3-preview/d29722b79aa154c13c5f240634dc11366304fd09?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","SE6XY2145585","","2022-03-12T23:17:06Z"
"spotify:track:7a1UiDLvw2yyuRPtANObXb","Intro (Infected)","spotify:artist:3NR7hAacOhmcztWvD7vJfS","Sickick","spotify:album:2nVxC66w4SkZLrdGhRECXP","Talksick 3","spotify:artist:3NR7hAacOhmcztWvD7vJfS","Sickick","2016-11-02","https://i.scdn.co/image/ab67616d0000b2733e296819bec61d3174b350a2","1","1","294607","https://p.scdn.co/mp3-preview/cf22223c608f76d9ca69bea452dcfe0712e88040?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","UST8K1696768","","2022-03-11T00:09:07Z"
"spotify:track:7GX5flRQZVHRAGd6B4TmDO","XO Tour Llif3","spotify:artist:4O15NlyKLIASxsJ0PrXPfz","Lil Uzi Vert","spotify:album:733e1ZfktLSwj96X5rsMeE","Luv Is Rage 2","spotify:artist:4O15NlyKLIASxsJ0PrXPfz","Lil Uzi Vert","2017-08-25","https://i.scdn.co/image/ab67616d0000b27341b41e6f7924e530a9b00f9c","1","16","182706","https://p.scdn.co/mp3-preview/115d957b81400862451425d9591dfa938da476da?cid=9950ac751e34487dbbe027c4fd7f8e99","true","83","USAT21703440","","2022-03-09T08:13:45Z"
"spotify:track:4NZrZgrRoR4GwR7flWOXRI","Go Fuck Yourself","spotify:artist:5sWHDYs0csV6RS48xBl0tH","Two Feet","spotify:album:1T2zfKOl2TFkwRuQ7arglc","First Steps","spotify:artist:5sWHDYs0csV6RS48xBl0tH","Two Feet","2016-07-29","https://i.scdn.co/image/ab67616d0000b273488f7916bcb14082e1acb101","1","1","129599","https://p.scdn.co/mp3-preview/287012128e96cb96a3edd001c75312839a385732?cid=9950ac751e34487dbbe027c4fd7f8e99","true","76","DEVF11600016","","2022-03-06T20:42:45Z"
"spotify:track:11qgUXxN2YEGNOfDDUOT2K","Neeye Oli","spotify:artist:5FVBduYaeVBb6JIghza7v6, spotify:artist:1COjjFgtQEz2oxPHF6XIuu, spotify:artist:3P8KLEIz09I7tN6YUqPhAb","Santhosh Narayanan, Navz-47, SVDP","spotify:album:42NavG08x69GDTN5nnbovL","Sarpatta Parambarai (Original Motion Picture Soundtrack)","spotify:artist:5FVBduYaeVBb6JIghza7v6","Santhosh Narayanan","2021-07-28","https://i.scdn.co/image/ab67616d0000b27391cb4e69f5b805b3d8e3e84c","1","1","237750","https://p.scdn.co/mp3-preview/60fe4e40c6cb5ade3d76ed641a598b284b8c7be2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","TCAFQ2131952","","2022-03-06T10:48:34Z"
"spotify:track:0XddToouix2weZh1IHoOLm","hot girl bummer - slowed + reverb","spotify:artist:5ENhy70PiA8QzfghaFQ7Ey, spotify:artist:4xEsDLdD6DgtKhlCCJq4Ri, spotify:artist:1LbQ66B9mZIHGhjRu9fvKo","slō, twilight, Tazzy","spotify:album:5UO1e1GACbA5BprSxSfnwf","hot girl bummer - slowed + reverb","spotify:artist:5ENhy70PiA8QzfghaFQ7Ey, spotify:artist:4xEsDLdD6DgtKhlCCJq4Ri, spotify:artist:1LbQ66B9mZIHGhjRu9fvKo","slō, twilight, Tazzy","2022-01-07","https://i.scdn.co/image/ab67616d0000b27311f12e9e3b55838a8fa552eb","1","1","230769","https://p.scdn.co/mp3-preview/294bd3f868d2aba33217caed31c5848e2b377375?cid=9950ac751e34487dbbe027c4fd7f8e99","true","36","GX38U2204172","","2022-03-05T21:08:53Z"
"spotify:track:6KNLUSRViRg5bG0E1y1feX","Wanderlust","spotify:artist:33Cf4O1KAVbtQa00scMi2A","AK","spotify:album:2krPbH9goFZldIUjP7WfRE","Discovery","spotify:artist:33Cf4O1KAVbtQa00scMi2A","AK","2017-03-17","https://i.scdn.co/image/ab67616d0000b27387910ebe167335538fd2eb56","1","5","231724","https://p.scdn.co/mp3-preview/d61477872326e59f44969f1078fe7cb39af82ee8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","QM4DW1710178","","2022-02-23T21:20:07Z"
"spotify:track:3PAC15iDIHk7IWD8ShSgWh","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","","spotify:album:2koMSm4dddvhxLzZyN2aEE","","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","0000","","1","3","0","","false","0","","","2022-02-20T07:55:34Z"
"spotify:track:0iPlbKzPKkYCqk5wLsTRvD","No Idea - Slowed + Reverb","spotify:artist:1DTsdYyhVl2mH74fKe8YFf","Aestheticg","spotify:album:49mcGrjrrofagu8IkRUSfQ","No Idea - Slowed + Reverb","spotify:artist:1DTsdYyhVl2mH74fKe8YFf","Aestheticg","2022-01-17","https://i.scdn.co/image/ab67616d0000b2738eebaf5ff60ef7c51fe4904b","1","1","203162","","false","0","QZ8WX2069531","","2022-02-17T19:53:29Z"
